HH1,HH2,LN,BHLN,WM1,WM2,WM3,WMINT,BH0,BH2,BH3,BH4D,BH4M,BH4Y,BH5,BH6,BH7,BH8,BH9U,BH9N,BH10,BH4C,BH4F,BH9C,BH9F,HH4,HH6,HH7,WDOI,WDOB,welevel,insurance,disability,brthord,magebrt,birthint,wmweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
100,2,2,1,100,2,2,151,1,1,2,2,9,2001,1,21,1,5,NA,NA,2,1221,1,NA,NA,150,1,2,1479,887,3,1,2,1,2,0,1.322148171901024,1.0444118936892823,5,9,0.917415875475465,4,8,NA,NA,NA,100,151
100,2,2,2,100,2,2,151,2,1,1,19,6,2004,1,18,1,4,NA,NA,2,1254,1,NA,NA,150,1,2,1479,887,3,1,2,2,2,2,1.322148171901024,1.0444118936892823,5,9,0.917415875475465,4,8,NA,NA,NA,100,151
100,2,2,3,100,2,2,151,3,1,1,11,12,2008,1,14,1,3,NA,NA,2,1308,1,NA,NA,150,1,2,1479,887,3,1,2,2,3,4,1.322148171901024,1.0444118936892823,5,9,0.917415875475465,4,8,NA,NA,NA,100,151
100,6,2,1,100,6,2,152,1,1,2,9,8,2019,1,3,1,3,NA,NA,2,1436,1,NA,NA,150,1,2,1479,1169,2,2,2,1,2,0,1.322148171901024,0.8055870839130324,4,8,0.5561075399592017,4,7,NA,NA,NA,100,151
100,8,2,1,100,8,2,152,1,1,1,11,9,2016,1,6,1,3,NA,NA,2,1401,1,NA,NA,150,1,2,1479,1146,2,1,2,1,2,0,1.322148171901024,-0.622993198277596,1,2,-1.6051334315848653,1,1,NA,NA,NA,100,151
100,13,2,1,100,13,2,153,1,1,1,1,5,2010,1,12,1,4,NA,NA,2,1325,1,NA,NA,150,1,2,1479,1038,2,1,2,1,2,0,1.322148171901024,0.5565860791824492,4,7,0.17940405322609554,3,6,NA,NA,NA,100,151
100,13,2,2,100,13,2,153,2,1,1,1,5,2015,1,7,1,3,NA,NA,2,1385,1,NA,NA,150,1,2,1479,1038,2,1,2,2,2,4,1.322148171901024,0.5565860791824492,4,7,0.17940405322609554,3,6,NA,NA,NA,100,151
100,16,2,1,100,16,2,154,1,1,1,7,5,2003,1,19,1,3,NA,NA,2,1241,1,NA,NA,150,1,2,1479,1034,2,1,2,1,1,0,1.322148171901024,0.9414876988723824,5,9,0.7617060497312894,4,8,NA,NA,NA,100,151
100,16,2,2,100,16,2,154,2,1,2,2,10,2004,1,18,1,4,NA,NA,2,1258,1,NA,NA,150,1,2,1479,1034,2,1,2,2,1,1,1.322148171901024,0.9414876988723824,5,9,0.7617060497312894,4,8,NA,NA,NA,100,151
100,16,2,3,100,16,2,154,3,1,1,25,10,2009,1,13,1,5,NA,NA,2,1318,1,NA,NA,150,1,2,1479,1034,2,1,2,2,2,4,1.322148171901024,0.9414876988723824,5,9,0.7617060497312894,4,8,NA,NA,NA,100,151
100,16,2,4,100,16,2,154,4,1,2,6,10,2014,1,8,1,6,NA,NA,2,1378,1,NA,NA,150,1,2,1479,1034,2,1,2,3,2,4,1.322148171901024,0.9414876988723824,5,9,0.7617060497312894,4,8,NA,NA,NA,100,151
100,18,2,1,100,18,2,155,1,1,2,12,5,2014,1,8,1,3,NA,NA,2,1373,1,NA,NA,150,1,2,1479,1054,3,1,2,1,2,0,1.322148171901024,0.7188510369260706,4,8,0.4248881042754471,3,6,NA,NA,NA,100,151
100,18,2,2,100,18,2,155,2,1,2,16,9,2017,1,5,1,4,NA,NA,2,1413,1,NA,NA,150,1,2,1479,1054,3,1,2,2,2,3,1.322148171901024,0.7188510369260706,4,8,0.4248881042754471,3,6,NA,NA,NA,100,151
100,20,2,1,100,20,2,155,1,2,2,20,12,2002,1,20,1,5,NA,NA,2,1236,1,NA,NA,150,1,2,1479,906,1,1,2,1,2,0,1.322148171901024,-0.14514933102444777,2,4,-0.8822228911111161,1,2,NA,NA,NA,100,151
100,20,2,2,100,20,2,155,2,2,2,20,12,2002,1,20,1,6,NA,NA,2,1236,1,NA,NA,150,1,2,1479,906,1,1,2,2,2,0,1.322148171901024,-0.14514933102444777,2,4,-0.8822228911111161,1,2,NA,NA,NA,100,151
100,20,2,3,100,20,2,155,3,1,2,11,11,2003,1,19,1,4,NA,NA,2,1247,1,NA,NA,150,1,2,1479,906,1,1,2,2,2,1,1.322148171901024,-0.14514933102444777,2,4,-0.8822228911111161,1,2,NA,NA,NA,100,151
100,20,2,4,100,20,2,155,4,1,2,15,9,2009,1,13,1,3,NA,NA,2,1317,1,NA,NA,150,1,2,1479,906,1,1,2,3,2,4,1.322148171901024,-0.14514933102444777,2,4,-0.8822228911111161,1,2,NA,NA,NA,100,151
101,1,2,1,101,1,2,151,1,1,2,3,10,2002,1,20,1,4,NA,NA,2,1234,1,NA,NA,150,1,2,1479,987,2,1,2,1,2,0,1.322148171901024,-0.24197485373701016,2,3,-1.0287062840196826,1,2,NA,NA,NA,101,151
101,1,2,2,101,1,2,151,2,1,1,14,5,2009,1,13,1,3,NA,NA,2,1313,1,NA,NA,150,1,2,1479,987,2,1,2,2,2,4,1.322148171901024,-0.24197485373701016,2,3,-1.0287062840196826,1,2,NA,NA,NA,101,151
101,3,2,1,101,3,2,151,1,1,2,5,8,2007,1,15,1,6,NA,NA,2,1292,1,NA,NA,150,1,2,1479,1056,2,1,2,1,1,0,1.322148171901024,0.11132408890890377,3,5,-0.49421469151451775,2,3,NA,NA,NA,101,151
101,3,2,2,101,3,2,151,2,1,2,21,10,2009,1,13,1,5,NA,NA,2,1318,1,NA,NA,150,1,2,1479,1056,2,1,2,2,2,2,1.322148171901024,0.11132408890890377,3,5,-0.49421469151451775,2,3,NA,NA,NA,101,151
101,3,2,3,101,3,2,151,3,1,2,1,11,2012,1,10,1,4,NA,NA,2,1355,1,NA,NA,150,1,2,1479,1056,2,1,2,2,2,3,1.322148171901024,0.11132408890890377,3,5,-0.49421469151451775,2,3,NA,NA,NA,101,151
101,3,2,4,101,3,2,151,4,1,2,2,2,2017,1,6,1,3,NA,NA,2,1406,1,NA,NA,150,1,2,1479,1056,2,1,2,3,2,4,1.322148171901024,0.11132408890890377,3,5,-0.49421469151451775,2,3,NA,NA,NA,101,151
101,8,2,1,101,8,2,152,1,1,2,16,2,2016,1,7,1,3,NA,NA,2,1394,1,NA,NA,150,1,2,1479,996,2,1,2,1,2,0,1.322148171901024,-0.29892626947421125,2,3,-1.1148657631985042,1,2,NA,NA,NA,101,151
101,9,4,1,101,9,4,152,1,1,1,8,11,2019,1,3,1,6,NA,NA,2,1439,1,NA,NA,150,1,2,1479,1105,2,1,2,1,2,0,1.322148171901024,-0.06168742831074009,2,4,-0.7559567750540697,1,2,NA,NA,NA,101,151
101,9,4,2,101,9,4,152,2,1,2,31,8,2022,1,0,1,5,NA,NA,2,1472,1,NA,NA,150,1,2,1479,1105,2,1,2,2,2,2,1.322148171901024,-0.06168742831074009,2,4,-0.7559567750540697,1,2,NA,NA,NA,101,151
101,12,2,1,101,12,2,153,1,1,1,1,11,2015,1,7,1,4,NA,NA,2,1391,1,NA,NA,150,1,2,1479,1042,3,1,2,1,2,0,1.322148171901024,1.303499600299858,5,10,1.3093791229952465,5,9,NA,NA,NA,101,151
101,12,2,2,101,12,2,153,2,1,2,1,4,2017,1,5,1,3,NA,NA,2,1408,1,NA,NA,150,1,2,1479,1042,3,1,2,2,2,1,1.322148171901024,1.303499600299858,5,10,1.3093791229952465,5,9,NA,NA,NA,101,151
101,13,2,1,101,13,2,153,1,1,2,1,6,2001,1,21,1,5,NA,NA,2,1218,1,NA,NA,150,1,2,1479,963,1,1,2,1,2,0,1.322148171901024,-0.25367562699822216,2,3,-1.0464079077128927,1,2,NA,NA,NA,101,151
101,13,2,2,101,13,2,153,2,1,1,1,9,2003,1,19,1,4,NA,NA,2,1245,1,NA,NA,150,1,2,1479,963,1,1,2,2,2,2,1.322148171901024,-0.25367562699822216,2,3,-1.0464079077128927,1,2,NA,NA,NA,101,151
101,13,2,3,101,13,2,153,3,1,1,1,8,2010,1,12,1,3,NA,NA,2,1328,1,NA,NA,150,1,2,1479,963,1,1,2,2,2,4,1.322148171901024,-0.25367562699822216,2,3,-1.0464079077128927,1,2,NA,NA,NA,101,151
101,15,1,1,101,15,1,154,1,1,2,17,3,2010,1,12,1,3,NA,NA,2,1323,1,NA,NA,150,1,2,1479,1070,2,2,2,1,2,0,1.322148171901024,0.5007465364724013,4,7,0.09492668150136363,3,5,NA,NA,NA,101,151
101,15,1,2,101,15,1,154,2,1,2,20,9,2016,1,6,1,2,NA,NA,2,1401,1,NA,NA,150,1,2,1479,1070,2,2,2,2,2,4,1.322148171901024,0.5007465364724013,4,7,0.09492668150136363,3,5,NA,NA,NA,101,151
101,18,2,1,101,18,2,154,1,1,1,25,1,2011,1,12,1,4,NA,NA,2,1333,1,NA,NA,150,1,2,1479,1110,2,1,2,1,1,0,1.322148171901024,0.019389313912300865,2,4,-0.6332990712370637,2,3,NA,NA,NA,101,151
101,18,2,2,101,18,2,154,2,1,2,27,1,2015,1,8,1,3,NA,NA,2,1381,1,NA,NA,150,1,2,1479,1110,2,1,2,2,2,4,1.322148171901024,0.019389313912300865,2,4,-0.6332990712370637,2,3,NA,NA,NA,101,151
101,20,4,1,101,20,4,155,1,1,2,5,3,2020,1,2,1,6,NA,NA,2,1443,1,NA,NA,150,1,2,1479,1123,2,1,2,1,2,0,1.322148171901024,0.3284979160797489,3,6,-0.16566124647541774,2,4,NA,NA,NA,101,151
101,20,4,2,101,20,4,155,2,1,1,15,11,2022,1,0,1,5,NA,NA,2,1475,1,NA,NA,150,1,2,1479,1123,2,1,2,2,2,2,1.322148171901024,0.3284979160797489,3,6,-0.16566124647541774,2,4,NA,NA,NA,101,151
102,3,2,1,102,3,2,151,1,1,2,12,7,2008,1,14,1,5,NA,NA,2,1303,1,NA,NA,150,1,2,1479,909,1,1,1,1,2,0,1.322148171901024,-1.7633836697326657,1,1,-3.3303837666152276,1,1,NA,NA,NA,102,151
102,3,2,2,102,3,2,151,2,1,2,5,4,2010,1,12,1,4,NA,NA,2,1324,1,NA,NA,150,1,2,1479,909,1,1,1,2,2,1,1.322148171901024,-1.7633836697326657,1,1,-3.3303837666152276,1,1,NA,NA,NA,102,151
102,3,2,3,102,3,2,151,3,1,2,14,4,2014,1,8,1,3,NA,NA,2,1372,1,NA,NA,150,1,2,1479,909,1,1,1,2,3,4,1.322148171901024,-1.7633836697326657,1,1,-3.3303837666152276,1,1,NA,NA,NA,102,151
102,4,2,1,102,4,2,151,1,1,2,98,98,2010,2,NA,NA,NA,2,4,2,1324,5,4,0,150,1,2,1479,1034,1,1,2,1,2,0,1.322148171901024,-0.8317739523680885,1,2,-1.9209893379244907,1,1,NA,NA,NA,102,151
102,4,2,2,102,4,2,151,2,1,1,98,98,2011,1,12,1,3,NA,NA,2,1334,3,NA,NA,150,1,2,1479,1034,1,1,2,2,2,1,1.322148171901024,-0.8317739523680885,1,2,-1.9209893379244907,1,1,NA,NA,NA,102,151
102,4,2,3,102,4,2,151,3,1,1,98,98,2013,1,9,1,4,NA,NA,2,1365,3,NA,NA,150,1,2,1479,1034,1,1,2,2,2,2,1.322148171901024,-0.8317739523680885,1,2,-1.9209893379244907,1,1,NA,NA,NA,102,151
102,5,2,1,102,5,2,152,1,1,2,13,8,2007,1,15,1,5,NA,NA,2,1292,1,NA,NA,150,1,2,1479,1053,2,1,2,1,1,0,1.322148171901024,0.17019176625678178,3,5,-0.4051561781289232,2,3,NA,NA,NA,102,151
102,5,2,2,102,5,2,152,2,1,1,11,1,2011,1,12,1,4,NA,NA,2,1333,1,NA,NA,150,1,2,1479,1053,2,1,2,2,2,3,1.322148171901024,0.17019176625678178,3,5,-0.4051561781289232,2,3,NA,NA,NA,102,151
102,5,2,3,102,5,2,152,3,1,2,16,8,2019,1,3,1,3,NA,NA,2,1436,1,NA,NA,150,1,2,1479,1053,2,1,2,2,2,4,1.322148171901024,0.17019176625678178,3,5,-0.4051561781289232,2,3,NA,NA,NA,102,151
102,7,2,1,102,7,2,152,1,1,1,16,8,2005,1,17,1,5,NA,NA,2,1268,1,NA,NA,150,1,2,1479,943,3,1,2,1,2,0,1.322148171901024,0.10205130165551168,3,5,-0.5082431139856102,2,3,NA,NA,NA,102,151
102,7,2,2,102,7,2,152,2,1,1,12,6,2006,1,16,1,4,NA,NA,2,1278,1,NA,NA,150,1,2,1479,943,3,1,2,2,2,1,1.322148171901024,0.10205130165551168,3,5,-0.5082431139856102,2,3,NA,NA,NA,102,151
102,7,2,3,102,7,2,152,3,1,1,20,7,2008,1,14,1,3,NA,NA,2,1303,1,NA,NA,150,1,2,1479,943,3,1,2,2,2,2,1.322148171901024,0.10205130165551168,3,5,-0.5082431139856102,2,3,NA,NA,NA,102,151
102,11,2,1,102,11,2,153,1,1,2,97,97,1996,1,26,1,5,NA,NA,2,1158,3,NA,NA,150,1,2,1479,896,0,1,2,1,2,0,1.322148171901024,-0.5729261034921864,1,2,-1.5293889614102667,1,1,NA,NA,NA,102,151
102,11,2,2,102,11,2,153,2,1,2,97,97,1997,1,25,2,0,NA,NA,2,1171,3,NA,NA,150,1,2,1479,896,0,1,2,2,2,1,1.322148171901024,-0.5729261034921864,1,2,-1.5293889614102667,1,1,NA,NA,NA,102,151
102,11,2,3,102,11,2,153,3,1,1,97,97,1998,1,24,1,4,NA,NA,2,1187,3,NA,NA,150,1,2,1479,896,0,1,2,2,2,1,1.322148171901024,-0.5729261034921864,1,2,-1.5293889614102667,1,1,NA,NA,NA,102,151
102,11,2,4,102,11,2,153,4,1,2,1,4,2005,1,17,1,3,NA,NA,2,1264,1,NA,NA,150,1,2,1479,896,0,1,2,3,2,4,1.322148171901024,-0.5729261034921864,1,2,-1.5293889614102667,1,1,NA,NA,NA,102,151
102,14,2,1,102,14,2,154,1,1,2,7,11,2000,1,22,2,0,NA,NA,2,1211,1,NA,NA,150,1,2,1479,901,1,1,2,1,2,0,1.322148171901024,-1.2639238255276313,1,1,-2.574771294292937,1,1,NA,NA,NA,102,151
102,14,2,2,102,14,2,154,2,1,2,22,12,2002,1,20,1,4,NA,NA,2,1236,1,NA,NA,150,1,2,1479,901,1,1,2,2,2,2,1.322148171901024,-1.2639238255276313,1,1,-2.574771294292937,1,1,NA,NA,NA,102,151
102,14,2,3,102,14,2,154,3,1,1,23,7,2007,1,15,1,3,NA,NA,2,1291,1,NA,NA,150,1,2,1479,901,1,1,2,2,2,4,1.322148171901024,-1.2639238255276313,1,1,-2.574771294292937,1,1,NA,NA,NA,102,151
102,19,2,1,102,19,2,155,1,1,1,12,7,2009,1,13,1,3,NA,NA,2,1315,1,NA,NA,150,1,2,1479,928,0,1,2,1,2,0,1.322148171901024,-0.2722009627240713,2,3,-1.0744341342270367,1,2,NA,NA,NA,102,151
102,19,2,2,102,19,2,155,2,1,1,14,9,2012,1,10,1,4,NA,NA,2,1353,1,NA,NA,150,1,2,1479,928,0,1,2,2,3,3,1.322148171901024,-0.2722009627240713,2,3,-1.0744341342270367,1,2,NA,NA,NA,102,151
102,19,2,3,102,19,2,155,3,1,1,9,12,2018,1,4,1,5,NA,NA,2,1428,1,NA,NA,150,1,2,1479,928,0,1,2,2,3,4,1.322148171901024,-0.2722009627240713,2,3,-1.0744341342270367,1,2,NA,NA,NA,102,151
102,20,2,1,102,20,2,155,1,1,1,12,9,2008,1,14,1,3,NA,NA,2,1305,1,NA,NA,150,1,2,1479,1006,2,1,2,1,2,0,1.322148171901024,0.30396171985588627,3,6,-0.20278105921953668,2,4,NA,NA,NA,102,151
102,20,2,2,102,20,2,155,2,1,1,15,7,2010,1,12,1,4,NA,NA,2,1327,1,NA,NA,150,1,2,1479,1006,2,1,2,2,2,1,1.322148171901024,0.30396171985588627,3,6,-0.20278105921953668,2,4,NA,NA,NA,102,151
102,20,2,3,102,20,2,155,3,1,2,6,12,2013,1,9,1,5,NA,NA,2,1368,1,NA,NA,150,1,2,1479,1006,2,1,2,2,2,3,1.322148171901024,0.30396171985588627,3,6,-0.20278105921953668,2,4,NA,NA,NA,102,151
103,2,2,1,103,2,2,151,1,1,1,12,6,2015,1,7,1,4,NA,NA,2,1386,1,NA,NA,150,2,2,1479,1156,2,1,2,1,1,0,1.206866866760103,-0.04943519325329315,2,4,NA,NA,NA,0.732081871070625,4,8,103,152
103,2,2,2,103,2,2,151,2,1,2,8,8,2018,1,4,1,3,NA,NA,2,1424,1,NA,NA,150,2,2,1479,1156,2,1,2,2,2,3,1.206866866760103,-0.04943519325329315,2,4,NA,NA,NA,0.732081871070625,4,8,103,152
103,3,2,1,103,3,2,151,1,1,2,4,1,2013,1,10,1,4,NA,NA,2,1357,1,NA,NA,150,2,2,1479,1103,1,1,2,1,2,0,1.206866866760103,-1.4903246642931447,1,1,NA,NA,NA,-0.7277858807428013,1,2,103,152
103,3,2,2,103,3,2,151,2,1,1,20,9,2015,1,7,1,3,NA,NA,2,1389,1,NA,NA,150,2,2,1479,1103,1,1,2,2,2,2,1.206866866760103,-1.4903246642931447,1,1,NA,NA,NA,-0.7277858807428013,1,2,103,152
103,5,2,1,103,5,2,151,1,1,1,27,2,2014,1,9,1,5,NA,NA,2,1370,1,NA,NA,150,2,2,1479,1127,1,1,2,1,2,0,1.206866866760103,-2.373500969621703,1,1,NA,NA,NA,-1.6225947007312085,1,1,103,152
103,5,2,2,103,5,2,151,2,1,1,1,2,2017,1,6,1,4,NA,NA,2,1406,1,NA,NA,150,2,2,1479,1127,1,1,2,2,2,3,1.206866866760103,-2.373500969621703,1,1,NA,NA,NA,-1.6225947007312085,1,1,103,152
103,5,2,3,103,5,2,151,3,1,2,21,8,2021,1,1,1,3,NA,NA,2,1460,1,NA,NA,150,2,2,1479,1127,1,1,2,2,2,4,1.206866866760103,-2.373500969621703,1,1,NA,NA,NA,-1.6225947007312085,1,1,103,152
103,6,2,1,103,6,2,150,1,1,1,28,5,2010,1,12,1,4,NA,NA,2,1325,1,NA,NA,150,2,2,1479,1076,2,1,2,1,2,0,1.206866866760103,-0.8447847194204913,1,2,NA,NA,NA,-0.07374338340475309,2,4,103,152
103,6,2,2,103,6,2,150,2,1,2,21,8,2013,1,9,1,3,NA,NA,2,1364,1,NA,NA,150,2,2,1479,1076,2,1,2,2,2,3,1.206866866760103,-0.8447847194204913,1,2,NA,NA,NA,-0.07374338340475309,2,4,103,152
103,8,2,1,103,8,2,150,1,1,1,7,8,2005,1,17,1,3,NA,NA,2,1268,1,NA,NA,150,2,2,1479,1040,1,1,2,1,1,0,1.206866866760103,-0.7720606600840806,1,2,NA,NA,NA,-6.145905175331326e-5,3,5,103,152
103,8,2,2,103,8,2,150,2,1,1,11,5,2012,1,10,1,4,NA,NA,2,1349,1,NA,NA,150,2,2,1479,1040,1,1,2,2,2,4,1.206866866760103,-0.7720606600840806,1,2,NA,NA,NA,-6.145905175331326e-5,3,5,103,152
103,9,2,1,103,9,2,150,1,1,1,14,9,2015,1,7,1,4,NA,NA,2,1389,1,NA,NA,150,2,2,1479,1045,2,2,2,1,2,0,1.206866866760103,-0.759472438019157,1,2,NA,NA,NA,0.01269256533013483,3,5,103,152
103,9,2,2,103,9,2,150,2,1,1,23,1,2021,1,2,1,3,NA,NA,2,1453,1,NA,NA,150,2,2,1479,1045,2,2,2,2,2,4,1.206866866760103,-0.759472438019157,1,2,NA,NA,NA,0.01269256533013483,3,5,103,152
103,10,2,1,103,10,2,153,1,1,1,1,2,2010,1,13,1,5,NA,NA,2,1322,1,NA,NA,150,2,2,1479,1050,1,1,2,1,2,0,1.206866866760103,0.6830767575073762,4,7,NA,NA,NA,1.4742419022364501,5,10,103,152
103,10,2,2,103,10,2,153,2,1,2,1,11,2011,1,11,1,4,NA,NA,2,1343,1,NA,NA,150,2,2,1479,1050,1,1,2,2,2,1,1.206866866760103,0.6830767575073762,4,7,NA,NA,NA,1.4742419022364501,5,10,103,152
103,10,2,3,103,10,2,153,3,1,2,1,4,2014,1,8,1,3,NA,NA,2,1372,1,NA,NA,150,2,2,1479,1050,1,1,2,2,2,2,1.206866866760103,0.6830767575073762,4,7,NA,NA,NA,1.4742419022364501,5,10,103,152
103,12,2,1,103,12,2,154,1,1,1,98,10,2019,1,3,1,3,NA,NA,2,1438,1,NA,NA,150,2,2,1479,952,0,1,2,1,3,0,1.206866866760103,-1.9707439535033464,1,1,NA,NA,NA,-1.2145328809557714,1,2,103,152
103,22,2,1,103,22,2,153,1,1,1,1,97,2016,1,6,1,3,NA,NA,2,1397,3,NA,NA,150,2,2,1479,1086,2,1,2,1,2,0,1.206866866760103,-1.1600736349767762,1,1,NA,NA,NA,-0.3931850405033193,2,3,103,152
103,22,2,2,103,22,2,153,2,1,2,1,97,2017,1,6,1,4,NA,NA,2,1407,3,NA,NA,150,2,2,1479,1086,2,1,2,2,2,1,1.206866866760103,-1.1600736349767762,1,1,NA,NA,NA,-0.3931850405033193,2,3,103,152
103,22,2,3,103,22,2,153,3,1,2,1,12,2018,1,4,1,5,NA,NA,2,1428,1,NA,NA,150,2,2,1479,1086,2,1,2,2,2,1,1.206866866760103,-1.1600736349767762,1,1,NA,NA,NA,-0.3931850405033193,2,3,103,152
103,22,2,4,103,22,2,153,4,1,2,1,2,2022,1,1,1,6,NA,NA,2,1466,1,NA,NA,150,2,2,1479,1086,2,1,2,3,2,3,1.206866866760103,-1.1600736349767762,1,1,NA,NA,NA,-0.3931850405033193,2,3,103,152
104,1,2,1,104,1,2,150,1,1,2,16,2,2005,1,18,1,6,NA,NA,2,1262,1,NA,NA,150,1,2,1479,965,2,1,2,1,2,0,1.322148171901024,-0.22697620247794897,2,3,-1.0060154349136898,1,2,NA,NA,NA,104,151
104,1,2,2,104,1,2,150,2,1,1,24,2,2007,1,16,1,5,NA,NA,2,1286,1,NA,NA,150,1,2,1479,965,2,1,2,2,2,2,1.322148171901024,-0.22697620247794897,2,3,-1.0060154349136898,1,2,NA,NA,NA,104,151
104,1,2,3,104,1,2,150,3,1,1,12,6,2011,1,11,1,4,NA,NA,2,1338,1,NA,NA,150,1,2,1479,965,2,1,2,2,2,4,1.322148171901024,-0.22697620247794897,2,3,-1.0060154349136898,1,2,NA,NA,NA,104,151
104,1,2,4,104,1,2,150,4,1,2,12,2,2017,1,6,1,3,NA,NA,2,1406,1,NA,NA,150,1,2,1479,965,2,1,2,3,3,4,1.322148171901024,-0.22697620247794897,2,3,-1.0060154349136898,1,2,NA,NA,NA,104,151
104,5,2,1,104,5,2,150,1,1,1,16,9,1991,1,31,2,0,NA,NA,2,1101,1,NA,NA,150,1,2,1479,882,1,1,2,1,1,0,1.322148171901024,-0.22782043074326158,2,3,-1.0072926334996393,1,2,NA,NA,NA,104,151
104,5,2,2,104,5,2,150,2,1,1,5,5,1996,1,26,1,4,NA,NA,2,1157,1,NA,NA,150,1,2,1479,882,1,1,2,2,2,4,1.322148171901024,-0.22782043074326158,2,3,-1.0072926334996393,1,2,NA,NA,NA,104,151
104,5,2,3,104,5,2,150,3,1,1,9,9,1998,1,24,1,3,NA,NA,2,1185,1,NA,NA,150,1,2,1479,882,1,1,2,2,2,2,1.322148171901024,-0.22782043074326158,2,3,-1.0072926334996393,1,2,NA,NA,NA,104,151
104,6,2,1,104,6,2,151,1,1,2,5,7,2012,1,10,1,4,NA,NA,2,1351,1,NA,NA,150,1,2,1479,1051,2,1,2,1,2,0,1.322148171901024,0.3580286309426257,3,6,-0.12098542973884156,2,4,NA,NA,NA,104,151
104,6,2,2,104,6,2,151,2,1,1,30,8,2016,1,6,1,3,NA,NA,2,1400,1,NA,NA,150,1,2,1479,1051,2,1,2,2,2,4,1.322148171901024,0.3580286309426257,3,6,-0.12098542973884156,2,4,NA,NA,NA,104,151
104,7,2,1,104,7,2,151,1,1,1,15,5,2002,1,20,2,0,NA,NA,2,1229,1,NA,NA,150,1,2,1479,930,2,1,2,1,2,0,1.322148171901024,1.1855886161368152,5,9,1.130996393550401,5,9,NA,NA,NA,104,151
104,7,2,2,104,7,2,151,2,1,2,14,2,2008,2,NA,NA,NA,1,0,2,1298,1,0,0,150,1,2,1479,930,2,1,2,2,2,4,1.322148171901024,1.1855886161368152,5,9,1.130996393550401,5,9,NA,NA,NA,104,151
104,7,2,3,104,7,2,151,3,1,1,23,5,2009,1,13,1,3,NA,NA,2,1313,1,NA,NA,150,1,2,1479,930,2,1,2,2,2,1,1.322148171901024,1.1855886161368152,5,9,1.130996393550401,5,9,NA,NA,NA,104,151
104,10,2,1,104,10,2,151,1,1,1,26,6,2011,1,11,1,4,NA,NA,2,1338,1,NA,NA,150,1,2,1479,1036,3,2,2,1,2,0,1.322148171901024,1.156148118510377,5,9,1.0864570627993602,5,9,NA,NA,NA,104,151
104,10,2,2,104,10,2,151,2,1,1,7,3,2016,1,7,1,3,NA,NA,2,1395,1,NA,NA,150,1,2,1479,1036,3,2,2,2,2,4,1.322148171901024,1.156148118510377,5,9,1.0864570627993602,5,9,NA,NA,NA,104,151
104,11,2,1,104,11,2,153,1,1,2,1,3,1998,1,25,1,4,NA,NA,2,1179,1,NA,NA,150,1,2,1479,892,1,2,2,1,2,0,1.322148171901024,-1.2442712342837075,1,1,-2.5450396887801925,1,1,NA,NA,NA,104,151
104,11,2,2,104,11,2,153,2,1,2,1,11,2006,1,16,1,3,NA,NA,2,1283,1,NA,NA,150,1,2,1479,892,1,2,2,2,2,4,1.322148171901024,-1.2442712342837075,1,1,-2.5450396887801925,1,1,NA,NA,NA,104,151
104,13,2,1,104,13,2,153,1,1,2,31,2,2004,1,19,1,4,NA,NA,2,1250,1,NA,NA,150,1,2,1479,953,2,2,2,1,2,0,1.322148171901024,1.0532432350909124,5,9,0.9307764524824695,4,8,NA,NA,NA,104,151
104,13,2,2,104,13,2,153,2,1,2,12,7,2013,1,9,1,3,NA,NA,2,1363,1,NA,NA,150,1,2,1479,953,2,2,2,2,2,4,1.322148171901024,1.0532432350909124,5,9,0.9307764524824695,4,8,NA,NA,NA,104,151
104,14,2,1,104,14,2,153,1,1,2,5,5,2004,1,18,1,4,NA,NA,2,1253,1,NA,NA,150,1,2,1479,941,3,1,2,1,2,0,1.322148171901024,1.3557322692182001,5,10,1.3883998021455373,5,9,NA,NA,NA,104,151
104,14,2,2,104,14,2,153,2,1,2,12,5,2009,1,13,1,3,NA,NA,2,1313,1,NA,NA,150,1,2,1479,941,3,1,2,2,2,4,1.322148171901024,1.3557322692182001,5,10,1.3883998021455373,5,9,NA,NA,NA,104,151
104,16,2,1,104,16,2,154,1,1,1,98,3,1997,1,26,1,6,NA,NA,2,1167,1,NA,NA,150,1,2,1479,913,1,1,2,1,2,0,1.322148171901024,0.25624252411997944,3,6,-0.27497348847204317,2,4,NA,NA,NA,104,151
104,16,2,2,104,16,2,154,2,1,1,98,12,2000,1,22,1,5,NA,NA,2,1212,1,NA,NA,150,1,2,1479,913,1,1,2,2,2,3,1.322148171901024,0.25624252411997944,3,6,-0.27497348847204317,2,4,NA,NA,NA,104,151
104,16,2,3,104,16,2,154,3,1,2,98,4,2009,1,13,1,4,NA,NA,2,1312,1,NA,NA,150,1,2,1479,913,1,1,2,2,2,4,1.322148171901024,0.25624252411997944,3,6,-0.27497348847204317,2,4,NA,NA,NA,104,151
104,16,2,4,104,16,2,154,4,1,2,98,2,2011,1,12,1,3,NA,NA,2,1334,1,NA,NA,150,1,2,1479,913,1,1,2,3,3,1,1.322148171901024,0.25624252411997944,3,6,-0.27497348847204317,2,4,NA,NA,NA,104,151
104,19,2,1,104,19,2,155,1,1,2,1,6,2008,1,14,1,3,NA,NA,2,1302,1,NA,NA,150,1,2,1479,977,3,1,2,1,2,0,1.322148171901024,0.5826992673897572,4,7,0.21890963296483693,3,6,NA,NA,NA,104,151
